Division Name,School Name,English Learners,Total Count,Sch_Div
Pittsylvania County,Tunstall Middle,Y,11,Tunstall Middle Pittsylvania County Public Schools
Pittsylvania County,Twin Springs Elementary,N,615,Twin Springs Elementary Pittsylvania County Public Schools
Pittsylvania County,Twin Springs Elementary,Y,23,Twin Springs Elementary Pittsylvania County Public Schools
Pittsylvania County,Union Hall Elementary,N,162,Union Hall Elementary Pittsylvania County Public Schools
Pittsylvania County,Union Hall Elementary,Y,,Union Hall Elementary Pittsylvania County Public Schools
Poquoson City,Poquoson Elementary,N,451,Poquoson Elementary Poquoson City Public Schools
Poquoson City,Poquoson Elementary,Y,,Poquoson Elementary Poquoson City Public Schools
Poquoson City,Poquoson High,N,694,Poquoson High Poquoson City Public Schools
Poquoson City,Poquoson High,Y,,Poquoson High Poquoson City Public Schools
Poquoson City,Poquoson Middle,N,469,Poquoson Middle Poquoson City Public Schools
Poquoson City,Poquoson Middle,Y,,Poquoson Middle Poquoson City Public Schools
Poquoson City,Poquoson Primary,N,465,Poquoson Primary Poquoson City Public Schools
Portsmouth City,Brighton Elementary,N,424,Brighton Elementary Portsmouth City Public Schools
Portsmouth City,Brighton Elementary,Y,,Brighton Elementary Portsmouth City Public Schools
Portsmouth City,Churchland Academy Elementary,N,621,Churchland Academy Elementary Portsmouth City Public Schools
Portsmouth City,Churchland Academy Elementary,Y,,Churchland Academy Elementary Portsmouth City Public Schools
Portsmouth City,Churchland Elementary,N,640,Churchland Elementary Portsmouth City Public Schools
Portsmouth City,Churchland Elementary,Y,11,Churchland Elementary Portsmouth City Public Schools
Portsmouth City,Churchland High,N,"1,404",Churchland High Portsmouth City Public Schools
Portsmouth City,Churchland High,Y,13,Churchland High Portsmouth City Public Schools
Portsmouth City,Churchland Middle,N,867,Churchland Middle Portsmouth City Public Schools
Portsmouth City,Churchland Middle,Y,,Churchland Middle Portsmouth City Public Schools
Portsmouth City,Churchland Preschool Center,N,123,Churchland Preschool Center Portsmouth City Public Schools
Portsmouth City,Churchland Primary & Intermediate,N,593,Churchland Primary & Intermediate Portsmouth City Public Schools
Portsmouth City,Churchland Primary & Intermediate,Y,,Churchland Primary & Intermediate Portsmouth City Public Schools
Portsmouth City,Cradock Elementary,N,640,Cradock Elementary Portsmouth City Public Schools
Portsmouth City,Cradock Elementary,Y,23,Cradock Elementary Portsmouth City Public Schools
Portsmouth City,Cradock Middle,N,509,Cradock Middle Portsmouth City Public Schools
Portsmouth City,Cradock Middle,Y,11,Cradock Middle Portsmouth City Public Schools
Portsmouth City,Douglass Park Elementary,N,569,Douglass Park Elementary Portsmouth City Public Schools
Portsmouth City,Douglass Park Elementary,Y,,Douglass Park Elementary Portsmouth City Public Schools
Portsmouth City,Hodges Manor Elementary,N,474,Hodges Manor Elementary Portsmouth City Public Schools
Portsmouth City,Hodges Manor Elementary,Y,,Hodges Manor Elementary Portsmouth City Public Schools
Portsmouth City,I.C. Norcom High,N,"1,091",I.C. Norcom High Portsmouth City Public Schools
Portsmouth City,Lakeview Elementary,N,435,Lakeview Elementary Portsmouth City Public Schools
Portsmouth City,Lakeview Elementary,Y,,Lakeview Elementary Portsmouth City Public Schools
Portsmouth City,Manor High,N,"1,230",Manor High Portsmouth City Public Schools
Portsmouth City,Manor High,Y,26,Manor High Portsmouth City Public Schools
Portsmouth City,Mount Hermon Preschool Center,N,217,Mount Hermon Preschool Center Portsmouth City Public Schools
Portsmouth City,Olive Branch Preschool Center,N,212,Olive Branch Preschool Center Portsmouth City Public Schools
Portsmouth City,Park View Elementary,N,513,Park View Elementary Portsmouth City Public Schools
Portsmouth City,Park View Elementary,Y,,Park View Elementary Portsmouth City Public Schools
Portsmouth City,Simonsdale Elementary,N,580,Simonsdale Elementary Portsmouth City Public Schools
Portsmouth City,Simonsdale Elementary,Y,,Simonsdale Elementary Portsmouth City Public Schools
Portsmouth City,Victory Elementary,N,554,Victory Elementary Portsmouth City Public Schools
Portsmouth City,Victory Elementary,Y,,Victory Elementary Portsmouth City Public Schools
Portsmouth City,Waterview Elementary,N,614,Waterview Elementary Portsmouth City Public Schools
Portsmouth City,Waterview Elementary,Y,,Waterview Elementary Portsmouth City Public Schools
Portsmouth City,Westhaven Elementary,N,455,Westhaven Elementary Portsmouth City Public Schools
Portsmouth City,Westhaven Elementary,Y,15,Westhaven Elementary Portsmouth City Public Schools
Portsmouth City,William E. Waters Middle,N,564,William E. Waters Middle Portsmouth City Public Schools
Portsmouth City,William E. Waters Middle,Y,,William E. Waters Middle Portsmouth City Public Schools
Powhatan County,Flat Rock Elementary,N,658,Flat Rock Elementary Powhatan County Public Schools
Powhatan County,Flat Rock Elementary,Y,,Flat Rock Elementary Powhatan County Public Schools
Powhatan County,Pocahontas Elementary,N,757,Pocahontas Elementary Powhatan County Public Schools
Powhatan County,Pocahontas Elementary,Y,,Pocahontas Elementary Powhatan County Public Schools
Powhatan County,Powhatan Elementary,N,435,Powhatan Elementary Powhatan County Public Schools
Powhatan County,Powhatan Elementary,Y,,Powhatan Elementary Powhatan County Public Schools
Powhatan County,Powhatan High,N,"1,449",Powhatan High Powhatan County Public Schools
Powhatan County,Powhatan High,Y,,Powhatan High Powhatan County Public Schools
Powhatan County,Powhatan Middle,N,972,Powhatan Middle Powhatan County Public Schools
Powhatan County,Powhatan Middle,Y,,Powhatan Middle Powhatan County Public Schools
Prince Edward County,Prince Edward County High,N,570,Prince Edward County High Prince Edward County Public Schools
Prince Edward County,Prince Edward County High,Y,,Prince Edward County High Prince Edward County Public Schools
Prince Edward County,Prince Edward Elementary,N,756,Prince Edward Elementary Prince Edward County Public Schools
Prince Edward County,Prince Edward Elementary,Y,18,Prince Edward Elementary Prince Edward County Public Schools
Prince Edward County,Prince Edward Middle,N,542,Prince Edward Middle Prince Edward County Public Schools
Prince Edward County,Prince Edward Middle,Y,12,Prince Edward Middle Prince Edward County Public Schools
Prince George County,David A. Harrison Elementary,N,525,David A. Harrison Elementary Prince George County Public Schools
Prince George County,J.E.J. Moore Middle,N,"1,383",J.E.J. Moore Middle Prince George County Public Schools
Prince George County,J.E.J. Moore Middle,Y,16,J.E.J. Moore Middle Prince George County Public Schools
Prince George County,L.L. Beazley Elementary,N,600,L.L. Beazley Elementary Prince George County Public Schools
Prince George County,L.L. Beazley Elementary,Y,15,L.L. Beazley Elementary Prince George County Public Schools
Prince George County,North Elementary,N,738,North Elementary Prince George County Public Schools
Prince George County,North Elementary,Y,11,North Elementary Prince George County Public Schools
Prince George County,Prince George High,N,"1,763",Prince George High Prince George County Public Schools
Prince George County,Prince George High,Y,13,Prince George High Prince George County Public Schools
Prince George County,South Elementary,N,476,South Elementary Prince George County Public Schools
Prince George County,South Elementary,Y,11,South Elementary Prince George County Public Schools
Prince George County,William A. Walton Elementary,N,540,William A. Walton Elementary Prince George County Public Schools
Prince George County,William A. Walton Elementary,Y,15,William A. Walton Elementary Prince George County Public Schools
Prince William County,A. Henderson Elementary,N,671,A. Henderson Elementary Prince William County Public Schools
Prince William County,A. Henderson Elementary,Y,107,A. Henderson Elementary Prince William County Public Schools
Prince William County,Antietam Elementary,N,558,Antietam Elementary Prince William County Public Schools
Prince William County,Antietam Elementary,Y,180,Antietam Elementary Prince William County Public Schools
Prince William County,Ashland Elementary,N,717,Ashland Elementary Prince William County Public Schools
Prince William County,Ashland Elementary,Y,49,Ashland Elementary Prince William County Public Schools
Prince William County,Battlefield High,N,"2,459",Battlefield High Prince William County Public Schools
Prince William County,Battlefield High,Y,54,Battlefield High Prince William County Public Schools
Prince William County,Bel Air Elementary,N,169,Bel Air Elementary Prince William County Public Schools
Prince William County,Bel Air Elementary,Y,202,Bel Air Elementary Prince William County Public Schools
Prince William County,Belmont Elementary,N,236,Belmont Elementary Prince William County Public Schools
Prince William County,Belmont Elementary,Y,245,Belmont Elementary Prince William County Public Schools
Prince William County,Bennett Elementary,N,573,Bennett Elementary Prince William County Public Schools
Prince William County,Bennett Elementary,Y,133,Bennett Elementary Prince William County Public Schools
Prince William County,Brentsville District High,N,879,Brentsville District High Prince William County Public Schools
Prince William County,Brentsville District High,Y,46,Brentsville District High Prince William County Public Schools
Prince William County,Bristow Run Elementary,N,558,Bristow Run Elementary Prince William County Public Schools
Prince William County,Bristow Run Elementary,Y,87,Bristow Run Elementary Prince William County Public Schools
Prince William County,Buckland Mills Elementary,N,595,Buckland Mills Elementary Prince William County Public Schools
Prince William County,Buckland Mills Elementary,Y,104,Buckland Mills Elementary Prince William County Public Schools
Prince William County,Bull Run Middle,N,808,Bull Run Middle Prince William County Public Schools
Prince William County,Bull Run Middle,Y,149,Bull Run Middle Prince William County Public Schools
Prince William County,C.A. Sinclair Elementary,N,351,C.A. Sinclair Elementary Prince William County Public Schools
Prince William County,C.A. Sinclair Elementary,Y,405,C.A. Sinclair Elementary Prince William County Public Schools
Prince William County,C.D. Hylton High,N,"1,821",C.D. Hylton High Prince William County Public Schools
Prince William County,C.D. Hylton High,Y,184,C.D. Hylton High Prince William County Public Schools
Prince William County,Cedar Point Elementary,N,432,Cedar Point Elementary Prince William County Public Schools
Prince William County,Cedar Point Elementary,Y,55,Cedar Point Elementary Prince William County Public Schools
Prince William County,Charles J. Colgan Sr. High,N,"2,702",Charles J. Colgan Sr. High Prince William County Public Schools
Prince William County,Charles J. Colgan Sr. High,Y,116,Charles J. Colgan Sr. High Prince William County Public Schools
Prince William County,Chris Yung Elementary,N,563,Chris Yung Elementary Prince William County Public Schools
Prince William County,Chris Yung Elementary,Y,200,Chris Yung Elementary Prince William County Public Schools
Prince William County,Coles Elementary,N,278,Coles Elementary Prince William County Public Schools
Prince William County,Coles Elementary,Y,102,Coles Elementary Prince William County Public Schools
Prince William County,Covington-Harper Elementary,N,708,Covington-Harper Elementary Prince William County Public Schools
Prince William County,Covington-Harper Elementary,Y,88,Covington-Harper Elementary Prince William County Public Schools
Prince William County,Dale City Elementary,N,190,Dale City Elementary Prince William County Public Schools
Prince William County,Dale City Elementary,Y,212,Dale City Elementary Prince William County Public Schools
Prince William County,Dumfries Elementary,N,282,Dumfries Elementary Prince William County Public Schools
Prince William County,Dumfries Elementary,Y,165,Dumfries Elementary Prince William County Public Schools
Prince William County,E.H. Marsteller Middle,N,"1,040",E.H. Marsteller Middle Prince William County Public Schools
Prince William County,E.H. Marsteller Middle,Y,62,E.H. Marsteller Middle Prince William County Public Schools
Prince William County,Elizabeth Vaughan Elementary,N,243,Elizabeth Vaughan Elementary Prince William County Public Schools
Prince William County,Elizabeth Vaughan Elementary,Y,271,Elizabeth Vaughan Elementary Prince William County Public Schools
